39325,63784
39326,104957
39327,180533
39328,54789
39329,140784
39330,87021
39331,102420
39332,64680
39333,93963
39334,111715
39335,93581
39336,103817
39337,153771
39338,89350
39339,127457
39340,198812
39341,224313
39342,110366
39343,62114
39344,139608
39345,63270
39346,53032
39347,105785
39348,168867
39349,69242
39350,98298
39351,155535
39352,58637
39353,137611
39354,121290
39355,215172
39356,66585
39357,118853
39358,142202
39359,110126
39360,99640
39361,62671
39362,168297
39363,104063
39364,75703
39365,132015
39366,89396
39367,107747
39368,62498
39369,120092
39370,110645
39371,65892
39372,203372
39373,112633
39374,36265
39375,109156
39376,67824
39377,252305
39378,43110
39379,89147
39380,111435
39381,168580
39382,535266
39383,59460
39384,125862
39385,102634
39386,69649
39387,173925
39388,122865
39389,136409
39390,73159
39391,66404
39392,269246
39393,64830
39394,103883
39395,107052
39396,60826
39397,65633
39398,223482
39399,99643
39400,97522
39401,101281
39402,104396
39403,71887
39404,172501
39405,60939
39406,95832
39407,46769
39408,56412
39409,85797
39410,137458
39411,108592
39412,241436
39413,286038
39414,126272
39415,78045
39416,101731
39417,84516
39418,68769
39419,778013
39420,92178
39421,124522
39422,62963
39423,61792
39424,83895
39425,172459
39426,119221
39427,90111
39428,107061
39429,130687
39430,71796
39431,157806
39432,104626
39433,96792
39434,136454
39435,78965
39436,80293
39437,106189
39438,106759
39439,222394
39440,115445
39441,78245
39442,65120
39443,239442
39444,104477
39445,82433
39446,104622
39447,124698
39448,159431
39449,202351
39450,134721
39451,92900
39452,78318
39453,74446
39454,129970
39455,81630
39456,247769
39457,120185
39458,59319
39459,359402
39460,89928
39461,96256
39462,101437
39463,106587
39464,205305
39465,138707
39466,89535
39467,126456
39468,91782
39469,399890
39470,92110
39471,207538
39472,65802
39473,104735
39474,127591
39475,52226
39476,329792
39477,153592
39478,69328
39479,130560
39480,84605
39481,123938
39482,67544
39483,178177
39484,111808
39485,111090
39486,47786
39487,123827
39488,245670
39489,84025
39490,388950
39491,102435
39492,200975
39493,141296
39494,156443
39495,102956
39496,169678
39497,113595
39498,45490
39499,70829
39500,70312
39501,115860
39502,167790
39503,48980
39504,68862
39505,58261
39506,54038
39507,74786
39508,93527
39509,119417
39510,107216
39511,86491
39512,70226
39513,64193
39514,60408
39515,93899
39516,82406
39517,81504
39518,102523
39519,111840
39520,84614
39521,70632
39522,78107
39523,124559
39524,139064
39525,201048
39526,159494
39527,60037
39528,97670
39529,101035
39530,69773
39531,64622
39532,189870
39533,56150
39534,114273
39535,59215
39536,93183
39537,108815
39538,211424
39539,105133
39540,105725
39541,49930
39542,59086
39543,74252
39544,66372
39545,75921
39546,77326
39547,127135
39548,167184
39549,77654
39550,64364
39551,92406
39552,66911
39553,95297
39554,80167
39555,55918
39556,68467
39557,113779
39558,57940
39559,92864
39560,256032
39561,182690
39562,299339
39563,113245
39564,101260
39565,183464
39566,65870
39567,190266
39568,122487
39569,112482
39570,89652
39571,126609
39572,189955
39573,131133
39574,140735
39575,114148
39576,100112
39577,124530
39578,196354
39579,141061
39580,79442
39581,168679
39582,72816
39583,46418
39584,177266
39585,154912
39586,102164
39587,81044
39588,90536
39589,59022
39590,172594
39591,66407
39592,93723
39593,75458
39594,92482
39595,150183
39596,375023
39597,88079
39598,106295
39599,102718
39600,58363
39601,79162
39602,73306
39603,76796
39604,93672
39605,63678
39606,96301
39607,92348
39608,179665
39609,67131
39610,77600
39611,173524
39612,62830
39613,166516
39614,109552
39615,154856
39616,95483
39617,91735
39618,79375
39619,54035
39620,169050
39621,219527
39622,88105
39623,115334
39624,121842
39625,103489
39626,59012
39627,196437
39628,203895
39629,64702
39630,129363
39631,89946
39632,108944
39633,76790
39634,52952
39635,226195
39636,116435
39637,48630
39638,170189
39639,67794
39640,111429
39641,63044
39642,126083
39643,149694
39644,141598
39645,104518
39646,74918
39647,96440
39648,94266
39649,76321
39650,47297
39651,267344
39652,66002
39653,91033
39654,153034
39655,194624
39656,131798
39657,89820
39658,173972
39659,98800
39660,59363
39661,65269
39662,103501
39663,159280
39664,209070
39665,51776
39666,53756
39667,123302
39668,102273
39669,138986
39670,58585
39671,185580
39672,74310
39673,124407
39674,96011
39675,52026
39676,101597
39677,132283
39678,76067
39679,57845
39680,156605
39681,144830
39682,121502
39683,75258
39684,59039
39685,98739
39686,227193
39687,131673
39688,106018
39689,206571
39690,93663
39691,56820
39692,178444
39693,85766
39694,145024
39695,55971
39696,64230
39697,101011
39698,91783
39699,118141
39700,89243
39701,125577
39702,130162
39703,309776
39704,102299
39705,231252
39706,80043
39707,94520
39708,117005
39709,58674
39710,84742
39711,66012
39712,117590
39713,102488
39714,61165
39715,153548
39716,158037
39717,238131
39718,52884
39719,64813
39720,64546
39721,133692
39722,67899
39723,75782
39724,106882
39725,134558
39726,128271
39727,90782
39728,114043
39729,94731
39730,169059
39731,109230
39732,52586
39733,108240
39734,166714
39735,125997
39736,126768
39737,66888
39738,171241
39739,160272
39740,70624
39741,108867
39742,85615
39743,86920
39744,56724
39745,64670
39746,98469
39747,78642
39748,124230
39749,108269
39750,77335
39751,67593
39752,96860
39753,121443
39754,72210
39755,165919
39756,78910
39757,118814
39758,104084
39759,167987
39760,93303
39761,63029
39762,125998
39763,108259
39764,171608
39765,107056
39766,197439
39767,51622
39768,104759
39769,56942
39770,119127
39771,121021
39772,169865
39773,91792
39774,109878
39775,163543
39776,74423
39777,114615
39778,137179
39779,154899
39780,58078
39781,63663
39782,139249
39783,86754
39784,88583
39785,69276
39786,51598
39787,133543
39788,148016
39789,103451
39790,109482
39791,52331
39792,55060
39793,105851
39794,100859
39795,117765
39796,95346
39797,60286
39798,59374
39799,66209
39800,260771
39801,281881
39802,54578
39803,169193
39804,94270
39805,84199
39806,94976
39807,138934
39808,66167
39809,84117
39810,120489
39811,94114
39812,74211
39813,65014
39814,75285
39815,99495
39816,54026
39817,169278
39818,89019
39819,66612
39820,77817
39821,224355
39822,68299
39823,45726
39824,81197
39825,110210
39826,150157
39827,62937
39828,108798
39829,194850
39830,111224
39831,60774
39832,88140
39833,79596
39834,78064
39835,94400
39836,77530
39837,189774
39838,128183
39839,109702
39840,94163
39841,58348
39842,84135
39843,131293
39844,67293
39845,91882
39846,321791
39847,101362
39848,57878
39849,121907
39850,91362
39851,155340
39852,169605
39853,114063
39854,124794
39855,115813
39856,115782
39857,110983
39858,96024
39859,123161
39860,58875
39861,58745
39862,120021
39863,195877
39864,165570
39865,80562
39866,94056
39867,60643
39868,107783
39869,172911
39870,183309
39871,189253
39872,70440
39873,141714
39874,55596
39875,61783
39876,177075
39877,75207
39878,135164
39879,152846
39880,68053
39881,85806
39882,177659
39883,80772
39884,146760
39885,153162
39886,126248
39887,101847
39888,180697
39889,69545
39890,126969
39891,120698
39892,76638
39893,69495
39894,588127
39895,55568
39896,407882
39897,112134
39898,100380
39899,72897
39900,81500
39901,93910
39902,102606
39903,61176
39904,95224
39905,110782
39906,95052
39907,69319
39908,65556
39909,105171
39910,198576
39911,325787
39912,221681
39913,77892
39914,111045
39915,93076
39916,98492
39917,118669
39918,119616
39919,94692
39920,94580
39921,93334
39922,84484
39923,110669
39924,193786
39925,94831
39926,121392
39927,81169
39928,97388
39929,84295
39930,64240
39931,49525
39932,101344
39933,63158
39934,128614
39935,167503
39936,128249
39937,58778
39938,205905
39939,64872
39940,54467
39941,94465
39942,55589
39943,136650
39944,153507
39945,367021
39946,96721
39947,128300
39948,46902
39949,176193
39950,196818
39951,54348
39952,165114
39953,104243
39954,49191
39955,243109
39956,139124
39957,385180
39958,185402
39959,68772
39960,137312
39961,104267
39962,100405
39963,136139
39964,60514
39965,109060
39966,489758
39967,177845
39968,123616
39969,128858
39970,137642
39971,62411
39972,104949
39973,77575
39974,49815
39975,82126
39976,122924
39977,107759
39978,48556
39979,58364
39980,86191
39981,51129
39982,88758
39983,70732
39984,89839
39985,104440
39986,110888
39987,61208
39988,129100
39989,125752
39990,57972
39991,100987
39992,371754
39993,97697
39994,86543
39995,50501
39996,105587
39997,100062
39998,100767
39999,76693
40000,92562
40001,108002
40002,124577
40003,108870
40004,104494
40005,108897
40006,59643
40007,82958
40008,191380
40009,88337
40010,124008
40011,155144
40012,86840
40013,241256
40014,96616
40015,104207
40016,57744
40017,167848
40018,62229
40019,65408
40020,93213
40021,301494
40022,59308
40023,67405
40024,106663
40025,86260
40026,54635
40027,78311
40028,66064
40029,73894
40030,220689
40031,71616
40032,181093
40033,47789
40034,90993
40035,265752
40036,88128
40037,123782
40038,112438
40039,329886
40040,102368
40041,98600
40042,52285
40043,69177
40044,68300
40045,64258
40046,166871
40047,279427
40048,98060
40049,94610
40050,86924
40051,88715
40052,108296
40053,55140
40054,124144
40055,113908
40056,110444
40057,222224
40058,133567
40059,88703
40060,93489
40061,123635
40062,89725
40063,87321
40064,117058
40065,86341
40066,211993
40067,143963
40068,265599
40069,70419
40070,102722
40071,194590
40072,76516
40073,166545
40074,123919
40075,87277
40076,125022
40077,128312
40078,49982
40079,118550
40080,79782
40081,75258
40082,131719
40083,101597
40084,172815
40085,167476
40086,93640
40087,126594
40088,66762
40089,120069
40090,52930
40091,53175
40092,98499
40093,102629
40094,151579
40095,113196
40096,212093
40097,53255
40098,64288
40099,131531
40100,155037
40101,138221
40102,249314
40103,72065
40104,111640
40105,111102
40106,99096
40107,101257
40108,164064
40109,157822
40110,97773
40111,77191
40112,252402
40113,108549
40114,67366
40115,97680
40116,135536
40117,91901
40118,104238
40119,46823
40120,56450
40121,87784
40122,146325
40123,163313
40124,105080
40125,101182
40126,127370
40127,71566
40128,89326
40129,106160
40130,167450
40131,107375
40132,132477
40133,96763
40134,80896
40135,91770
40136,57902
40137,123483
40138,132843
40139,84008
40140,103013
40141,93964
40142,215069
40143,61565
40144,103150
40145,74096
40146,158847
40147,252321
40148,86890
40149,100621
40150,137803
40151,210947
40152,57566
40153,358672
40154,65939
40155,76080
40156,79676
40157,71500
40158,209437
40159,99243
40160,100639
40161,133060
40162,65929
40163,61528
40164,54729
40165,44946
40166,84895
40167,60661
40168,79958
40169,104392
40170,112408
40171,97036
40172,82342
40173,88782
40174,204949
40175,184264
40176,178087
40177,105236
40178,72532
40179,112916
40180,60935
40181,104879
40182,134100
40183,46027
40184,110786
40185,148783
40186,52099
40187,93542
40188,118906
40189,227866
40190,136602
40191,93304
40192,62032
40193,60528
40194,108265
40195,104291
40196,45487
40197,142438
40198,56172
40199,128023
40200,104429
40201,359013
40202,126644
40203,160500
40204,83324
40205,124040
40206,232042
40207,51149
40208,62820
40209,57735
40210,107849
40211,49625
40212,89319
40213,110926
40214,99613
40215,116055
40216,263113
40217,108916
40218,111754
40219,91912
40220,188296
40221,67306
40222,67786
40223,60578
40224,105733
40225,78422
40226,63190
40227,89046
40228,59434
40229,103779
40230,125883
40231,139089
40232,196818
40233,277214
40234,54901
40235,97830
40236,411099
40237,102543
40238,190814
40239,62107
40240,230601
40241,71263
40242,61564
40243,76752
40244,259901
40245,130888
40246,550296
40247,99937
40248,57852
40249,191369
40250,107026
40251,110413
40252,61948
40253,134672
40254,110916
40255,116017
40256,189925
40257,145142
40258,136365
40259,75634
40260,60188
40261,134497
40262,134693
40263,186046
40264,103634
40265,112785
40266,104601
40267,106463
40268,105240
40269,112359
40270,137688
40271,83411
40272,78987
40273,57120
40274,87492
40275,164256
40276,78881
40277,199558
40278,177190
40279,166131
40280,88738
40281,134015
40282,120425
40283,85135
40284,194262
40285,111311
40286,85852
40287,72844
40288,118584
40289,96083
40290,83143
40291,57430
40292,97034
40293,104080
40294,111731
40295,114816
40296,108069
40297,137209
40298,53855
40299,156871
40300,66552
40301,101422
40302,152110
40303,58826
40304,103557
40305,136818
40306,52860
40307,82349
40308,96790
40309,51360
40310,63252
40311,89870
40312,141286
40313,100453
40314,141748
40315,109933
40316,96308
40317,100174
40318,51331
40319,121440
40320,293301
40321,74469
40322,77784
40323,80245
40324,121768
40325,126231
40326,81346
40327,206701
40328,135314
40329,194841
40330,92819
40331,101658
40332,67956
40333,107611
40334,162354
40335,102833
40336,106416
40337,65134
40338,107701
40339,94009
40340,79425
40341,124706
40342,58550
40343,360975
40344,79502
40345,64390
40346,58411
40347,68179
40348,69785
40349,177968
40350,53891
40351,75828
40352,106072
40353,73199
40354,106993
40355,66831
40356,49939
40357,106644
40358,106573
40359,59477
40360,605027
40361,87187
40362,109193
40363,118245
40364,108536
40365,105288
40366,140782
40367,151198
40368,136540
40369,74618
40370,139885
40371,73296
40372,52478
40373,66187
40374,96358
40375,146010
40376,186148
40377,104376
40378,155457
40379,90691
40380,98716
40381,100790
40382,114066
40383,106606
40384,135339
40385,175020
40386,95664
40387,114195
40388,98373
40389,100790
40390,123109
40391,90065
40392,105974
40393,59002
40394,113997
40395,239960
40396,50013
40397,98312
40398,99864
40399,82356
40400,89391
40401,55780
40402,59063
40403,65644
40404,54910
40405,97540
40406,62509
40407,97066
40408,69308
40409,294829
40410,97910
40411,109834
40412,66117
40413,145568
40414,54075
40415,82906
40416,72476
40417,51883
40418,84643
40419,68980
40420,169551
40421,91118
40422,51659
40423,189755
40424,77004
40425,111230
40426,86757
40427,198055
40428,190374
40429,111403
40430,85949
40431,126532
40432,214883
40433,150229
40434,237806
40435,54582
40436,89756
40437,53213
40438,106399
40439,150044
40440,94358
40441,95868
40442,76915
40443,138858
40444,207538
40445,71587
40446,69514
40447,85986
40448,143911
40449,70008
40450,174436
40451,75178
40452,124277
40453,170830
40454,93559
40455,96754
40456,124668
40457,89587
40458,99091
40459,75509
40460,104878
40461,160187
40462,102499
40463,136865
40464,84331
40465,72600
40466,118822
40467,125397
40468,356433
40469,87383
40470,98346
40471,95019
40472,133206
40473,61510
40474,134141
40475,95413
40476,145005
40477,262786
40478,128040
40479,95169
40480,91201
40481,103936
40482,65336
40483,66199
40484,114300
40485,116271
40486,53481
40487,66272
40488,80506
40489,94322
40490,98863
40491,62272
40492,81804
40493,53850
40494,108277
40495,131376
40496,80796
40497,51590
40498,104849
40499,173288
40500,125118
40501,185096
40502,92489
40503,65651
40504,95227
40505,59887
40506,101160
40507,63873
40508,129576
40509,57004
40510,79047
40511,297632
40512,164411
40513,177850
40514,135000
40515,167738
40516,84125
40517,133363
40518,51273
40519,60054
40520,79721
40521,99412
40522,65812
40523,131603
40524,187393
40525,77582
40526,54362
40527,62289
40528,211409
40529,89973
40530,100714
40531,79965
40532,222343
40533,85589
40534,46526
40535,112272
40536,60670
40537,99485
40538,156287
40539,165813
40540,87176
40541,79676
40542,70362
40543,110087
40544,137561
40545,93868
40546,114061
40547,125204
40548,110158
40549,132567
40550,246715
40551,76224
40552,106896
40553,84088
40554,58875
40555,157812
40556,80429
40557,98202
40558,212041
40559,86478
40560,53069
40561,94835
40562,65546
40563,107711
40564,76396
40565,100641
40566,152935
40567,94015
40568,82530
40569,204545
40570,106179
40571,117823
40572,745332
40573,77859
40574,147918
40575,123835
40576,60445
40577,117129
40578,87754
40579,106618
40580,86914
40581,77644
40582,59390
40583,81096
40584,136961
40585,148544
40586,59852
40587,70406
40588,88705
40589,57247
40590,312615
40591,197247
40592,153191
40593,53029
40594,91401
40595,115663
40596,56584
40597,78367
40598,160734
40599,80556
40600,136142
40601,114944
40602,188886
40603,105079
40604,237344
40605,98348
40606,88064
40607,69317
40608,76370
40609,111417
40610,97406
40611,101333
40612,68319
40613,195524
40614,87263
40615,60016
40616,135467
40617,412588
40618,70266
40619,68255
40620,67528
40621,79685
40622,58514
40623,77259
40624,70596
40625,72762
40626,73307
40627,112575
40628,88792
40629,89401
40630,84578
40631,262784
40632,96952
40633,91033
40634,164055
40635,88262
40636,168863
40637,146165
40638,120041
40639,82933
40640,83819
40641,119349
40642,85273
40643,76528
40644,115754
40645,115558
40646,162106
40647,90799
40648,186549
40649,87181
40650,50748
40651,54774
40652,152247
40653,115613
40654,147432
40655,177129
40656,133413
40657,139106
40658,54274
40659,92555
40660,73840
40661,68779
40662,92489
40663,83415
40664,239611
40665,99112
40666,104387
40667,65482
40668,65672
40669,87825
40670,118636
40671,109595
40672,102024
40673,194804
40674,259866
40675,214183
40676,124169
40677,168112
40678,95222
40679,115902
40680,189572
40681,76555
40682,100953
40683,418169
40684,133247
40685,102760
40686,87896
40687,73684
40688,137713
40689,135487
40690,73247
40691,115345
40692,108312
40693,244411
40694,92353
40695,134550
40696,119741
40697,127157
40698,108826
40699,153090
40700,105190
40701,119931
40702,118722
40703,111922
40704,115419
40705,106828
40706,98237
40707,75938
40708,87442
40709,99700
40710,120969
40711,110904
40712,67467
40713,116855
40714,64931
40715,96968
40716,131748
40717,108056
40718,97800
40719,49741
40720,209652
40721,117764
40722,95030
40723,67952
40724,85667
40725,120052
40726,165341
40727,150777
40728,95614
40729,112509
40730,254162
40731,95548
40732,72961
40733,136974
40734,95577
40735,102025
40736,114224
40737,82918
40738,173603
40739,54526
40740,211108
40741,154468
40742,154715
40743,122339
40744,103949
40745,133190
40746,83297
40747,100093
40748,256653
40749,77860
40750,61850
40751,250597
40752,76027
40753,67768
40754,136674
40755,50607
40756,104703
40757,84448
40758,68818
40759,155461
40760,86984
40761,123054
40762,105475
40763,77062
40764,129495
40765,109525
40766,102500
40767,117650
40768,104701
40769,63117
40770,62111
40771,128901
40772,76896
40773,153809
40774,163716
40775,99532
40776,76419
40777,207825
40778,67636
40779,118971
40780,70505
40781,158291
40782,133667
40783,64305
40784,128814
40785,56037
40786,81000
40787,68526
40788,75046
40789,108644
40790,91186
40791,182943
40792,231938
40793,72143
40794,71298
40795,175434
40796,146634
40797,118591
40798,120854
40799,115224
40800,97491
40801,62332
40802,145015
40803,110188
40804,183252
40805,74763
40806,234807
40807,115030
40808,117813
40809,87889
40810,81045
40811,105550
40812,67219
40813,52328
40814,112525
40815,211105
40816,201075
40817,150238
40818,112965
40819,124145
40820,60021
40821,72641
40822,50725
40823,77182
40824,308034
40825,47798
40826,135451
40827,49798
40828,85402
40829,176166
40830,159296
40831,81053
40832,64098
40833,137294
40834,482048
40835,127697
40836,128454
40837,75992
40838,213867
40839,224716
40840,70542
40841,100540
40842,73532
40843,49536
40844,126621
40845,118457
40846,115345
40847,225122
40848,69796
40849,57946
40850,144984
40851,176993
40852,61026
40853,107186
40854,65074
40855,106010
40856,130298
40857,108075
40858,61878
40859,90011
40860,73559
40861,180628
40862,83245
40863,189492
40864,68598
40865,120853
40866,98901
40867,123623
40868,113786
40869,54769
40870,85187
40871,161212
40872,84736
40873,56931
40874,119841
40875,157511
40876,77451
40877,110101
40878,73320
40879,356116
40880,217643
40881,97621
40882,126828
40883,226015
40884,146883
40885,108238
40886,93359
40887,124622
40888,93210
40889,102361
40890,109986
40891,101019
40892,155169
40893,92102
40894,60484
40895,105715
40896,181183
40897,115126
40898,188134
40899,184498
40900,78564
40901,125837
40902,99799
40903,44000
40904,69953
40905,80054
40906,41871
40907,119234
40908,48957
40909,191955
40910,126689
40911,133449
40912,223314
40913,67461
40914,143540
40915,70346
40916,85117
40917,162188
40918,129305
40919,85229
40920,122987
40921,170261
40922,103267
40923,74662
40924,110094
40925,147919
40926,61145
40927,306811
40928,94013
40929,108193
40930,70109
40931,129224
40932,130633
40933,102711
40934,83411
40935,101906
40936,187112
40937,204982
40938,68414
40939,50699
40940,61818
40941,198057
40942,821520
40943,106608
40944,229170
40945,120610
40946,73660
40947,226261
40948,63506
40949,98710
40950,136141
40951,97144
40952,96349
40953,248496
40954,118520
40955,91497
40956,107977
40957,152475
40958,61647
40959,81815
40960,311599
40961,132520
40962,55263
40963,90998
40964,115484
40965,74257
40966,167302
40967,59875
40968,289495
40969,116350
40970,105617
40971,70010
40972,162358
40973,100435
40974,102601
40975,102708
40976,50593
40977,80189
40978,157830
40979,81619
40980,106174
40981,138856
40982,113149
40983,51978
40984,64534
40985,189535
40986,68289
40987,101858
40988,279479
40989,111062
40990,47817
40991,82815
40992,149526
40993,50640
40994,68355
40995,120123
40996,85588
40997,171765
40998,179745
40999,201721
41000,69022
41001,139196
41002,115004
41003,53412
41004,338909
41005,252854
41006,140446
41007,97998
41008,114645
41009,70612
41010,280636
41011,72452
41012,130170
41013,274821
41014,169989
41015,94823
41016,154933
41017,65273
41018,94025
41019,127741
41020,75747
41021,105444
41022,837699
41023,140420
41024,87548
41025,124021
41026,57379
41027,281102
41028,71348
41029,57659
41030,119329
41031,131023
41032,86685
41033,184883
41034,93600
41035,59495
41036,61285
41037,244242
41038,195977
41039,97405
41040,191994
41041,142268
41042,163359
41043,138895
41044,83174
41045,106286
41046,111264
41047,120384
41048,56438
41049,313417
41050,90004
41051,123567
41052,104293
41053,97074
41054,93087
41055,87297
41056,177126
41057,110926
41058,71454
41059,105694
41060,128575
41061,102152
41062,145105
41063,113450
41064,127782
41065,153934
41066,75463
41067,90064
41068,133979
41069,104341
41070,150906
41071,62389
41072,89957
41073,123119
41074,118433
41075,74757
41076,77502
41077,130551
41078,199944
41079,198652
41080,84560
41081,51521
41082,104535
41083,61376
41084,146326
41085,121438
41086,62428
41087,160169
41088,73290
41089,123630
41090,108608
41091,96761
41092,88756
41093,145291
41094,102450
41095,102704
41096,166356
41097,130475
41098,143731
41099,116702
41100,142506
41101,60812
41102,47314
41103,183771
41104,134818
41105,57212
41106,71096
41107,50498
41108,53653
41109,109751
41110,109991
41111,68235
41112,151881
41113,154982
41114,195663
41115,162852
41116,135750
41117,133744
41118,64570
41119,109951
41120,81127
41121,158061
41122,142119
41123,56530
41124,106421
41125,49229
41126,59038
41127,391660
41128,114476
41129,116218
41130,148936
41131,63524
41132,108188
41133,133574
41134,115105
41135,141585
41136,95985
41137,71280
41138,60491
41139,124825
41140,60141
41141,74216
41142,61421
41143,85601
41144,151034
41145,231198
41146,208945
41147,58239
41148,100616
41149,100301
41150,91541
41151,81170
41152,239607
41153,136715
41154,68835
41155,89001
41156,101136
41157,107010
41158,127832
41159,116829
41160,61291
41161,205166
41162,103580
41163,92852
41164,150603
41165,85586
41166,147472
41167,147121
41168,65933
41169,49759
41170,72177
41171,113817
41172,153990
41173,96855
41174,54485
41175,65234
41176,67183
41177,108789
41178,98056
41179,66528
41180,69601
41181,70273
41182,180350
41183,99325
41184,54375
41185,196345
41186,185892
41187,147839
41188,134931
41189,140432
41190,104952
41191,77446
41192,69428
41193,102673
41194,69903
41195,106065
41196,96876
41197,80870
41198,63970
41199,202722
41200,120601
41201,68851
41202,91184
41203,48154
41204,104293
41205,118151
41206,104701
41207,59570
41208,119126
41209,110806
41210,272633
41211,85802
41212,186823
41213,51707
41214,138785
41215,72678
41216,92643
41217,222690
41218,205180
41219,95973
41220,92949
41221,82531
41222,97627
41223,69191
41224,89662
41225,52534
41226,194236
41227,97384
41228,227787
41229,62924
41230,133714
41231,144531
41232,69000
41233,108816
41234,95569
41235,254477
41236,148681
41237,233287
41238,193856
41239,94744
41240,140510
41241,155700
41242,87347
41243,69019
41244,144516
41245,70929
41246,75023
41247,99986
41248,84419
41249,107359
41250,80417
41251,94028
41252,95096
41253,105200
41254,95720
41255,106106
41256,117063
41257,101299
41258,90465
41259,77689
41260,52998
41261,156858
41262,116378
41263,102859
41264,83413
41265,117361
41266,192717
41267,57122
41268,34833
41269,63424
41270,90052
41271,63844
41272,99953
41273,73090
41274,70291
41275,111733
41276,93592
41277,293669
41278,141873
41279,138016
41280,103880
41281,91289
41282,78050
41283,47053
41284,48714
41285,109588
41286,68371
41287,158783
41288,102103
41289,85551
41290,74483
41291,330841
41292,68338
41293,147887
41294,126094
41295,72949
41296,177370
41297,267426
41298,128243
41299,90152
41300,67713
41301,208170
41302,108880
41303,88396
41304,110132
41305,244048
41306,194607
41307,175700
41308,155376
41309,85354
41310,113137
41311,53643
41312,52734
41313,97017
41314,127633
41315,187722
41316,100797
41317,119594
41318,111027
41319,131515
41320,215424
41321,68863
41322,59442
41323,155213
41324,52302
41325,102090
41326,105789
41327,108223
41328,55405
41329,151195
41330,130762
41331,220031
41332,68841
41333,94851
41334,97956
41335,116939
41336,122882
41337,140148
41338,208170
41339,208841
41340,126042
41341,109399
41342,81703
41343,137827
41344,64333
41345,59143
41346,68566
41347,158227
41348,50806
41349,104830
41350,164074
41351,131859
41352,153954
41353,122197
41354,64758
41355,124446
41356,158446
41357,74395
41358,180273
41359,86552
41360,141342
41361,101193
41362,111902
41363,97776
41364,240570
41365,150055
41366,82797
41367,136157
41368,195483
41369,105079
41370,72127
41371,424503
41372,58287
41373,161705
41374,104039
41375,160612
41376,70096
41377,100130
41378,100503
41379,115437
41380,106343
41381,69886
41382,105277
41383,68313
41384,48946
41385,73866
41386,86723
41387,174574
41388,67447
41389,51718
41390,116290
41391,104502
41392,102469
41393,93789
41394,85192
41395,100843
41396,113309
41397,100124
41398,146860
41399,183847
41400,65365
41401,133580
41402,95859
41403,66562
41404,117956
41405,127490
41406,134890
41407,77902
41408,51706
41409,199253
41410,186506
41411,53630
41412,54065
41413,119980
41414,104853
41415,49764
41416,120319
41417,47129
41418,68753
41419,98383
41420,93383
41421,300806
41422,170259
41423,99738
41424,116269
41425,206838
41426,228493
41427,70782
41428,95249
41429,117790
41430,57979
41431,88507
41432,62053
41433,194058
41434,61880
41435,54049
41436,164436
41437,56465
41438,57426
41439,138205
41440,171559
41441,80429
41442,116278
41443,62416
41444,234064
41445,142156
41446,125881
41447,231307
41448,95011
41449,135453
41450,79811
41451,145718
41452,62366
41453,114560
41454,181916
41455,191381
41456,63674
41457,68309
41458,74081
41459,74249
41460,83750
41461,73163
41462,77680
41463,185667
41464,81907
41465,66494
41466,86798
41467,155570
41468,101686
41469,186743
41470,82732
41471,74813
41472,85067
41473,91432
41474,90517
41475,87942
41476,167274
41477,71181
41478,81705
41479,47757
41480,58118
41481,132024
41482,80831
41483,47186
41484,99333
41485,168826
41486,49018
41487,159030
41488,72505
41489,188292
41490,105198
41491,84060
41492,100494
41493,199522
41494,115009
41495,166013
41496,120653
41497,99251
41498,53067
41499,51410
41500,62713
41501,106401
41502,150678
41503,101930
41504,127851
41505,132232
41506,137562
41507,276904
41508,139255
41509,108880
41510,67817
41511,92459
41512,86293
41513,121540
41514,123621
41515,92609
41516,42209
41517,180665
41518,90847
41519,67568
41520,53482
41521,225882
41522,99658
41523,798041
41524,109764
41525,56397
41526,188680
41527,244162
41528,92882
41529,208499
41530,236961
41531,103194
41532,89601
41533,75171
41534,276381
41535,150817
41536,72831
41537,106599
41538,112531
41539,138701
41540,72347
41541,77854
41542,131038
41543,105094
41544,95516
41545,58286
41546,298039
41547,96399
41548,218574
41549,196712
41550,138148
41551,99027
41552,93155
41553,52313
41554,119903
41555,94414
41556,73792
41557,180448
41558,82784
41559,83297
41560,82872
41561,118607
41562,74257
41563,52206
41564,86992
41565,64310
41566,87040
41567,64025
41568,184930
41569,104857
41570,76323
41571,248029
41572,53689
41573,71075
41574,82638
41575,72235
41576,100017
41577,65658
41578,43809
41579,64681
41580,101603
41581,417151
41582,67450
41583,61028
41584,141096
41585,120001
41586,202515
41587,101643
41588,72602
41589,59287
41590,63514
41591,103818
41592,63474
41593,103491
41594,166412
41595,123943
41596,195635
41597,88757
41598,92623
41599,87325
41600,63741
41601,67665
41602,93723
41603,252517
41604,117027
41605,79842
41606,185879
41607,101311
41608,139725
41609,111628
41610,137434
41611,146320
41612,72158
41613,117463
41614,70085
41615,81360
41616,311691
41617,109547
41618,83296
41619,128411
41620,54261
41621,117199
41622,107729
41623,76774
41624,55159
41625,88411
41626,239381
41627,239409
41628,123888
41629,112503
41630,85743
41631,103710
41632,80870
41633,64567
41634,105387
41635,91392
41636,37603
41637,124844
41638,109192
41639,104072
41640,130434
41641,55939
41642,71878
41643,79309
41644,157613
41645,155378
41646,123766
41647,186571
41648,58656
41649,161838
41650,108722
41651,156815
41652,168770
41653,55775
41654,106028
41655,87682
41656,194392
41657,130224
